x1	x2	x3	n	t	s11	s12	s13	s22	s23	s33	cfs	dip	stk	rk
-5.1618	8.7365	5.9669	1570	1.0	1593000.0	702900.0	588600.0	4109000.0	-814700.0	3266000.0	2186134.6942748735	75.0	125.0	-110.0
-7.5027	10.779	2.1974	1571	1.0	339600.0	-108400.0	200000.0	239000.0	-6556.0	130700.0	249482.1372004361	60.0	95.0	-90.0
-7.7479	13.655	5.7091	1572	1.0	-171100.0	137700.0	-149600.0	-674000.0	305300.0	-246500.0	58028.34893239854	70.0	100.0	-150.0
-6.0892	13.47	3.4953	1573	1.0	-553400.0	-430200.0	53470.0	-341900.0	262300.0	494500.0	-404129.32491875364	50.0	20.0	-60.0
-4.4677	12.348	5.2715	1574	1.0	-200900.0	-132900.0	66950.0	-876000.0	313100.0	-392200.0	-182150.04132319795	75.0	50.0	-80.0
-4.5673	8.5472	8.0124	1575	1.0	-46960.0	-762100.0	464900.0	-2177000.0	1520000.0	-2032000.0	178753.50434295204	25.0	60.0	160.0
-6.5656	13.404	7.6123	1576	1.0	168000.0	106100.0	-176000.0	-776000.0	-5450.0	-66270.0	-592128.1861096327	65.0	20.0	-20.0
-8.2856	13.602	3.6607	1577	1.0	422600.0	47010.0	85050.0	452800.0	89890.0	624600.0	211310.67454528864	60.0	25.0	-20.0
-5.6798	11.699	4.7995	1578	1.0	-1409000.0	-689700.0	368000.0	-758300.0	441000.0	-337100.0	-1680621.04201435	85.0	120.0	-110.0
-3.5179	8.1052	9.4613	1579	1.0	408900.0	111600.0	483900.0	238100.0	1311000.0	622700.0	-304700.07861108903	85.0	30.0	150.0
-3.0723	10.17	4.0871	1580	1.0	320600.0	331500.0	-118800.0	-1554000.0	984200.0	-2470000.0	-316839.4917322715	10.0	130.0	-100.0
-5.5264	8.261	9.4669	1581	1.0	702000.0	-265200.0	658700.0	-481200.0	1909000.0	2682000.0	3236762.684562063	10.0	175.0	-50.0
-7.5944	12.177	5.3262	1582	1.0	993900.0	-330600.0	756400.0	-480000.0	295800.0	2410000.0	272627.98430091626	85.0	305.0	40.0
-7.372	10.303	6.4344	1583	1.0	805300.0	643500.0	925000.0	333200.0	787000.0	-1119000.0	337002.6251538044	85.0	20.0	-20.0
-7.7033	9.7759	5.7591	1584	1.0	1045000.0	413200.0	384400.0	551500.0	103600.0	-622400.0	964194.7938639352	75.0	135.0	-80.0
-4.2854	10.431	2.9831	1585	1.0	670200.0	204400.0	-264000.0	1078000.0	-712900.0	-266200.0	775099.770847072	55.0	130.0	-110.0
-7.2024	10.426	7.0636	1586	1.0	-5441000.0	-4548000.0	2149000.0	-5185000.0	1092000.0	4328000.0	-2491060.0762869967	55.0	35.0	-15.0
-8.2288	10.486	3.303	1587	1.0	525600.0	68640.0	299700.0	365200.0	110700.0	-3791.0	231411.94032214588	50.0	65.0	-40.0
-6.92	11.345	5.7736	1588	1.0	-1145000.0	-1868000.0	991300.0	-3371000.0	1100000.0	3643000.0	-3104369.855706302	65.0	170.0	-20.0
-6.8529	12.947	7.9606	1589	1.0	237100.0	205200.0	-151500.0	-675900.0	28830.0	-103300.0	-128875.28520594737	55.0	140.0	-100.0
-12.433	16.925	7.0795	1590	1.0	186700.0	199000.0	-148500.0	59310.0	61110.0	-127800.0	55846.15227489869	40.0	0.0	-80.0
-10.484	15.053	5.6544	1591	1.0	-350000.0	-539100.0	408300.0	-200900.0	-181100.0	1333000.0	119190.577233786	30.0	210.0	-40.0
-12.758	15.599	8.3835	1592	1.0	252800.0	193500.0	-232500.0	97420.0	166200.0	-37850.0	383994.2954026508	60.0	120.0	-110.0
-9.5551	15.932	3.1	1593	1.0	74050.0	7456.0	26.54	281400.0	-99740.0	184200.0	117461.00271325413	55.0	140.0	-100.0
-8.4444	16.44	4.0665	1594	1.0	229000.0	114200.0	-299400.0	-284800.0	212000.0	166700.0	-64352.75971101757	70.0	40.0	-90.0
-10.075	12.794	8.2789	1595	1.0	180900.0	27610.0	-50320.0	-164900.0	263600.0	1432000.0	-62349.272816635494	50.0	130.0	-130.0
-9.5548	17.337	4.2756	1596	1.0	277200.0	104600.0	-291300.0	-222600.0	221800.0	125000.0	-278096.68509872933	55.0	25.0	-40.0
-13.402	11.826	5.4806	1597	1.0	48060.0	69020.0	-140500.0	171300.0	6719.0	-78140.0	37037.540231766834	85.0	315.0	-80.0
-12.538	16.516	4.9749	1598	1.0	164100.0	79430.0	-31510.0	244200.0	-47840.0	-61220.0	181342.74321251083	40.0	145.0	-90.0
-11.643	15.968	6.7458	1599	1.0	480900.0	452900.0	-347500.0	54460.0	226300.0	-418600.0	39336.235489831655	55.0	20.0	-40.0
-11.388	14.149	8.0858	1600	1.0	-106400.0	-256000.0	358300.0	-448000.0	471400.0	1527000.0	-875022.1756983285	35.0	325.0	-120.0
-10.19	13.906	7.5061	1601	1.0	633600.0	553000.0	-198000.0	344900.0	235700.0	78730.0	435221.65527667763	15.0	155.0	-100.0
-13.148	14.297	5.7393	1602	1.0	63530.0	109400.0	-88950.0	213600.0	13770.0	-103800.0	183093.5796387251	60.0	25.0	-20.0
-11.566	18.606	5.585	1603	1.0	158800.0	134200.0	-124600.0	29780.0	71570.0	6234.0	155793.20398660522	45.0	140.0	-90.0
-9.9686	13.9	5.2119	1604	1.0	428000.0	97160.0	280200.0	315400.0	81510.0	431400.0	436139.6219630196	45.0	130.0	-100.0
-11.617	16.636	7.2429	1605	1.0	211400.0	174400.0	-197400.0	-55310.0	98820.0	-84720.0	-106155.13184243221	75.0	70.0	-30.0
-11.145	15.535	5.1965	1606	1.0	79890.0	-31740.0	178100.0	282800.0	-151600.0	297800.0	152318.15958978335	85.0	285.0	-110.0
-9.7784	16.94	7.1956	1607	1.0	171000.0	133200.0	-179800.0	-181900.0	55640.0	52240.0	17592.270158027997	80.0	280.0	-80.0
-9.7947	16.745	6.4926	1608	1.0	181500.0	122400.0	-209300.0	-291000.0	84380.0	30830.0	-349004.8047558047	50.0	20.0	-110.0
-13.731	13.481	7.4374	1609	1.0	-119700.0	67170.0	-90220.0	201800.0	-29280.0	-22520.0	108791.03011526473	50.0	170.0	-50.0
-13.186	18.579	5.6525	1610	1.0	116700.0	92650.0	-87390.0	100700.0	43050.0	5930.0	157154.63667453988	50.0	110.0	-140.0
-11.302	14.912	3.9848	1611	1.0	249400.0	29590.0	145500.0	251400.0	-30190.0	130300.0	221847.1047635161	20.0	150.0	-75.0
-12.333	15.489	4.1383	1612	1.0	207600.0	52810.0	49830.0	224100.0	-23020.0	1262.0	200078.98248440976	50.0	120.0	-130.0
-9.9194	16.96	7.0691	1613	1.0	178700.0	132900.0	-185100.0	-202900.0	61560.0	54540.0	-126708.21787488715	25.0	60.0	0.0
-10.958	19.521	6.3537	1614	1.0	139400.0	101400.0	-101800.0	-26420.0	74270.0	72010.0	46098.39647609348	50.0	160.0	-90.0
-9.6966	17.157	7.3119	1615	1.0	169100.0	130900.0	-166300.0	-164600.0	47580.0	73130.0	81854.55562302134	25.0	5.0	-30.0
5.7373	0.29087	5.8315	1616	1.0	-858400.0	-179900.0	383600.0	826000.0	-717300.0	579700.0	-475456.7905799273	80.0	30.0	-140.0
3.2187	-3.3887	4.6345	1617	1.0	250400.0	170300.0	-38810.0	-124000.0	162100.0	-348700.0	95607.95092998612	70.0	140.0	-130.0
3.6949	0.77734	5.9958	1618	1.0	-1899000.0	-1027000.0	613100.0	-552100.0	-583000.0	1159000.0	311043.5962627176	35.0	50.0	-110.0
4.2397	-1.0066	5.8589	1619	1.0	1153000.0	982000.0	-646900.0	-98230.0	1621000.0	-1124000.0	-2299226.502404053	30.0	40.0	-60.0
1.1354	0.84361	4.87	1620	1.0	782500.0	498000.0	1195000.0	-3285.0	994500.0	-45750.0	-726414.2878862997	45.0	30.0	-70.0
5.7258	-1.1205	5.2781	1621	1.0	-797800.0	-296700.0	440500.0	658700.0	-574400.0	482100.0	-701931.0137848171	70.0	120.0	-100.0
2.3357	2.9818	2.3024	1622	1.0	-814100.0	-682000.0	321400.0	-239600.0	37410.0	1147000.0	-897222.4054068294	65.0	80.0	-160.0
1.5674	-1.0763	4.3307	1623	1.0	200900.0	210600.0	280100.0	65980.0	572400.0	-523000.0	320628.36916200834	65.0	130.0	-70.0
2.9551	-1.9652	9.7255	1624	1.0	217200.0	-701200.0	1071000.0	-85440.0	-509100.0	768900.0	745573.3216155114	20.0	195.0	0.0
2.2005	0.55652	5.7663	1625	1.0	-1092000.0	180100.0	1438000.0	1034000.0	1972000.0	902500.0	-1770671.7860542324	25.0	360.0	-10.0
3.8187	0.57664	6.689	1626	1.0	-1301000.0	-556900.0	496000.0	536700.0	-1027000.0	1070000.0	-613950.9406624006	65.0	145.0	-100.0
4.4907	-1.0139	3.9417	1627	1.0	276900.0	33790.0	-386800.0	-261800.0	882200.0	59210.0	-993610.8434967572	60.0	50.0	20.0
5.2517	-3.5029	6.1836	1628	1.0	250700.0	394000.0	-164300.0	77580.0	180700.0	-487100.0	563158.8776212614	60.0	110.0	-90.0
6.4206	-2.6557	7.2393	1629	1.0	18790.0	155100.0	36800.0	732200.0	-349500.0	-241700.0	145913.07011202467	35.0	85.0	-70.0
2.6282	-1.2293	4.0139	1630	1.0	154000.0	95060.0	169400.0	-22710.0	800600.0	-156900.0	794781.4708665729	30.0	155.0	-70.0
3.9164	0.62191	8.5736	1631	1.0	270000.0	-11420.0	323000.0	364900.0	-299400.0	705000.0	556826.9602023503	25.0	30.0	-30.0
3.7992	-0.50491	6.4933	1632	1.0	-4070000.0	-3836000.0	1858000.0	-3213000.0	-228000.0	4650000.0	796176.8755494128	35.0	60.0	-100.0
4.247	-0.068722	5.2991	1633	1.0	-8075000.0	-6066000.0	544700.0	-5706000.0	-357200.0	5190000.0	-10304075.220542653	80.0	165.0	10.0
5.2661	0.92042	8.6609	1634	1.0	53760.0	-37250.0	123700.0	270500.0	-296000.0	466500.0	-20991.395287953084	75.0	95.0	-180.0
6.4503	-0.22793	7.6816	1635	1.0	-141400.0	-32290.0	138800.0	470000.0	-381800.0	317700.0	491284.4902687217	40.0	20.0	30.0
2.5053	-2.3986	9.7738	1636	1.0	-1726000.0	-2519000.0	2014000.0	-2750000.0	1175000.0	3990000.0	1639545.799858653	30.0	90.0	-150.0
5.4498	-0.81218	8.3532	1637	1.0	132400.0	-1141.0	263300.0	611500.0	-409800.0	117200.0	684350.9298932925	70.0	30.0	10.0
3.2316	2.4475	4.0513	1638	1.0	-10750000.0	-7774000.0	3198000.0	-9695000.0	482200.0	9124000.0	-13543851.918159533	65.0	5.0	-50.0
0.6624	0.81471	5.2217	1639	1.0	807100.0	540400.0	1017000.0	-104200.0	804600.0	-776600.0	-210398.94339460123	65.0	155.0	-150.0
2.5207	-4.0867	4.1683	1640	1.0	216400.0	108500.0	-11770.0	-134200.0	31960.0	-208200.0	-174427.71836323413	85.0	40.0	60.0
4.7358	0.78199	4.334	1641	1.0	-4506000.0	-5119000.0	2012000.0	-3914000.0	-748200.0	6049000.0	-624695.159122563	40.0	10.0	20.0
0.38997	4.5678	3.6267	1642	1.0	1024000.0	-360900.0	-899000.0	405700.0	-355000.0	1737000.0	827489.0197669812	30.0	20.0	-60.0
-3.956	3.6406	6.0069	1643	1.0	-451400.0	-531700.0	-628600.0	-830500.0	-779000.0	-1984000.0	232820.51786212088	30.0	345.0	-100.0
-4.2191	7.0572	5.2176	1644	1.0	1442000.0	-314100.0	2363000.0	1391000.0	259.8	2540000.0	3343763.6706082253	60.0	75.0	140.0
-3.2455	5.6672	7.5676	1645	1.0	-4885000.0	-8576000.0	12950000.0	-13030000.0	7940000.0	19820000.0	-11915331.727230487	45.0	30.0	-70.0
-1.425	7.868	5.0415	1646	1.0	-2121000.0	-2590000.0	1311000.0	-5498000.0	1704000.0	-3345000.0	-3723039.156487971	50.0	140.0	-80.0
-0.93325	5.5839	3.8409	1647	1.0	1794000.0	341600.0	-1087000.0	1759000.0	560100.0	5078000.0	819921.909683225	70.0	125.0	-100.0
-0.076827	3.2354	3.6252	1648	1.0	567900.0	-47820.0	476800.0	403300.0	380300.0	316700.0	102584.79400028304	60.0	20.0	-60.0
-0.62268	5.3062	8.1656	1649	1.0	821300.0	338600.0	932000.0	882900.0	-230400.0	38150.0	1054003.38947474	60.0	335.0	-110.0
2.0786	1.9954	5.8892	1650	1.0	-6968000.0	-9016000.0	2951000.0	-11460000.0	453200.0	11920000.0	6510620.1922937	10.0	65.0	20.0
-1.4591	4.7576	5.8133	1651	1.0	988200.0	21820.0	366700.0	1180000.0	2065000.0	5593000.0	4921864.013745695	15.0	135.0	-170.0
-2.1787	4.9931	7.1112	1652	1.0	-8720000.0	-12610000.0	8221000.0	-19140000.0	3728000.0	13380000.0	-18583390.354406156	60.0	25.0	-20.0
-3.134	4.1754	6.139	1653	1.0	-152700.0	-710300.0	-48370.0	-1789000.0	-55780.0	-2975000.0	-1128354.1328381465	50.0	10.0	-50.0
-0.23561	2.2901	7.4167	1654	1.0	-1702000.0	-2876000.0	4023000.0	-6321000.0	2886000.0	2615000.0	-3363074.7268084427	65.0	135.0	-40.0
3.0302	6.5342	6.242	1655	1.0	-802000.0	-322100.0	-358800.0	-371500.0	14480.0	279300.0	-772640.8550032172	60.0	70.0	-130.0
-2.0225	4.9761	8.0886	1656	1.0	1681000.0	130000.0	2704000.0	2974000.0	-435400.0	1902000.0	1867113.0182513942	55.0	100.0	-150.0
2.7568	6.3001	4.1923	1657	1.0	-889400.0	-470700.0	-66900.0	-657300.0	367900.0	238800.0	-609326.8461240587	45.0	140.0	-120.0
1.2458	1.0987	6.067	1658	1.0	1064000.0	669600.0	1772000.0	-284000.0	1660000.0	-529300.0	3106815.3276938163	35.0	80.0	-160.0
-4.1061	3.3464	6.1479	1659	1.0	-604800.0	-672500.0	-696500.0	-1067000.0	-868700.0	-1610000.0	-1631406.6129108863	40.0	60.0	-180.0
0.84691	8.426	5.9938	1660	1.0	-1500000.0	-1089000.0	-404600.0	-735200.0	-160200.0	-294300.0	242269.33743796393	15.0	40.0	0.0
0.25459	5.2294	7.753	1661	1.0	304600.0	204400.0	130200.0	341000.0	-260200.0	-383000.0	205527.01197542803	90.0	320.0	-80.0
-2.3157	3.5462	8.3644	1662	1.0	-4263000.0	-7180000.0	5015000.0	-6898000.0	1328000.0	11700000.0	-14666362.967033332	70.0	145.0	-110.0
-2.1134	5.2439	4.4681	1663	1.0	572100.0	251100.0	409700.0	1447000.0	1515000.0	3474000.0	737645.0281189274	80.0	135.0	-150.0
-1.1877	3.7491	4.631	1664	1.0	442100.0	-6472.0	252700.0	324600.0	801000.0	108200.0	2918.469298379234	55.0	30.0	-70.0
-2.925	6.1943	5.7194	1665	1.0	206600.0	-430400.0	3807000.0	999500.0	2095000.0	5819000.0	-3254114.632588798	40.0	350.0	-65.0
1.0612	4.0283	6.6538	1666	1.0	139500.0	470400.0	-449100.0	-266500.0	-382500.0	-299400.0	142899.6803656837	50.0	135.0	-100.0
0.34564	2.7051	5.7721	1667	1.0	235200.0	330200.0	1105000.0	490700.0	-61860.0	-509900.0	-1020420.2460526921	5.0	60.0	20.0
-7.3444	8.1863	8.9252	1668	1.0	-4908000.0	-6147000.0	4845000.0	-5827000.0	1986000.0	15850000.0	-471608.4637978254	35.0	5.0	-120.0
-6.9988	11.391	6.1328	1669	1.0	-1852000.0	-1843000.0	1354000.0	-3192000.0	1108000.0	3348000.0	-456436.5297312329	30.0	45.0	-80.0
-6.3829	6.9741	4.2482	1670	1.0	1008000.0	561600.0	673500.0	709500.0	173200.0	-519300.0	-288539.91915832565	60.0	220.0	-170.0
-9.206	11.829	8.7332	1671	1.0	497500.0	381700.0	-79770.0	120800.0	414000.0	766500.0	50626.479896336794	55.0	185.0	-70.0
-2.2182	12.549	8.3812	1672	1.0	35440.0	-286700.0	-165400.0	-652600.0	-249800.0	-61090.0	-687532.9922207021	55.0	125.0	-130.0
-2.7569	8.3071	8.7221	1673	1.0	-64850.0	-22440.0	28820.0	131500.0	738400.0	-497400.0	-40627.30399453634	65.0	145.0	-60.0
-3.183	7.0549	4.8034	1674	1.0	2309000.0	-182600.0	2989000.0	1710000.0	-1417000.0	7741000.0	1189134.994000867	40.0	15.0	-40.0
-5.5912	9.5018	6.3517	1675	1.0	-1624000.0	-1755000.0	988400.0	-2204000.0	909500.0	1545000.0	-3635379.0402835067	65.0	120.0	-120.0
-4.832	7.5771	4.2543	1676	1.0	1523000.0	203400.0	1546000.0	1081000.0	-352400.0	1276000.0	1925215.6944996347	30.0	100.0	-130.0
-5.2691	10.959	7.3878	1677	1.0	-47230.0	-417200.0	-15540.0	-2047000.0	242100.0	-1030000.0	-597517.0829493061	30.0	115.0	-130.0
-3.4312	6.1603	8.0282	1678	1.0	5278000.0	1870000.0	2710000.0	-300600.0	3918000.0	3553000.0	2888346.2211100366	70.0	120.0	-150.0
-5.0845	10.057	6.9252	1679	1.0	-894600.0	-751100.0	298400.0	-2781000.0	872000.0	-2662000.0	-748159.3534197948	55.0	115.0	60.0
-6.2028	10.929	7.2727	1680	1.0	145800.0	-103300.0	116600.0	-2194000.0	621800.0	-1148000.0	-429238.57653772016	40.0	125.0	-140.0
-1.0266	9.8223	5.884	1681	1.0	-793300.0	-1258000.0	-107800.0	-2047000.0	-58780.0	-626000.0	-1932274.8145898832	65.0	15.0	0.0
-5.7427	8.9383	9.167	1682	1.0	269500.0	-316500.0	642000.0	-1024000.0	1544000.0	1400000.0	-1163111.6131132906	65.0	130.0	-90.0
-7.9376	7.7513	8.6743	1683	1.0	-2080000.0	-644200.0	-513900.0	238100.0	-498700.0	-1071000.0	-92659.42779239386	50.0	320.0	-120.0
-5.2482	11.92	5.9015	1684	1.0	-318600.0	-143300.0	3258.0	-1118000.0	444700.0	-729800.0	-165965.13002108666	60.0	85.0	-60.0
-5.5662	10.25	5.8522	1685	1.0	-1228000.0	-1268000.0	1147000.0	-1732000.0	1003000.0	1255000.0	-2472794.102174527	40.0	5.0	-10.0
-4.7937	11.312	4.2657	1686	1.0	-580900.0	-126500.0	269000.0	-241300.0	404200.0	-912200.0	-154711.01169757335	55.0	20.0	-60.0
-2.2303	9.8182	5.5042	1687	1.0	-424300.0	-959800.0	101200.0	-2832000.0	411300.0	-1467000.0	-1592301.1334755397	45.0	140.0	-80.0
-6.8013	7.2565	4.3735	1688	1.0	890400.0	555500.0	455500.0	675600.0	120800.0	-665900.0	581812.6952641181	65.0	335.0	-150.0
-4.7853	9.4508	8.2048	1689	1.0	-57380.0	-463600.0	66790.0	-1484000.0	591200.0	-1524000.0	-1138701.258510926	85.0	295.0	-160.0
-6.3816	6.9847	6.057	1690	1.0	412700.0	974300.0	-43170.0	1289000.0	-166300.0	-1665000.0	-1131635.5250204522	5.0	230.0	0.0
-5.1563	11.419	5.8359	1691	1.0	-294200.0	-97980.0	156800.0	-1142000.0	646900.0	-1184000.0	-420541.2919211832	65.0	130.0	-90.0
-8.0384	10.016	7.7469	1692	1.0	873600.0	1178000.0	-424100.0	1097000.0	-87090.0	-2186000.0	-2431345.166660289	25.0	130.0	90.0
-5.0197	8.3432	3.2918	1693	1.0	1130000.0	66340.0	1076000.0	653500.0	-530700.0	611800.0	548657.6243434566	55.0	165.0	-80.0
-10.936	14.728	7.4506	1694	1.0	413800.0	337500.0	-436200.0	-39120.0	226800.0	-11890.0	288089.8637846907	90.0	35.0	-80.0
-11.036	13.316	7.1776	1695	1.0	-524300.0	36150.0	-101400.0	-59030.0	-14680.0	-989200.0	-495284.4603933573	40.0	75.0	-150.0
-9.7323	13.867	4.8576	1696	1.0	426900.0	165300.0	288900.0	356700.0	84190.0	722600.0	749210.6492729429	50.0	85.0	110.0
-7.8802	16.567	7.7644	1697	1.0	153400.0	109800.0	-148400.0	-278800.0	13530.0	136100.0	-76208.72902157174	15.0	320.0	180.0
-12.062	14.312	6.5523	1698	1.0	-55060.0	134600.0	-53720.0	249200.0	31010.0	-305100.0	292398.71487775206	60.0	165.0	-50.0
-8.7206	14.675	3.7464	1699	1.0	364500.0	136500.0	24130.0	501700.0	-160900.0	681200.0	183087.84799488974	55.0	100.0	-100.0
-8.1336	14.756	6.2243	1700	1.0	37720.0	-12280.0	-310500.0	-693000.0	100000.0	-31220.0	-346730.4717776081	60.0	130.0	-130.0
-10.902	13.876	8.6826	1701	1.0	315100.0	235600.0	-82090.0	150800.0	267700.0	438800.0	437216.52250066795	70.0	120.0	-170.0
-10.185	17.443	5.0741	1702	1.0	273700.0	169800.0	-246500.0	-224500.0	156600.0	-25650.0	268624.32274647517	65.0	125.0	-80.0
-7.3237	16.031	7.1006	1703	1.0	136400.0	60920.0	-187700.0	-443500.0	17890.0	171400.0	-475100.44401894056	60.0	360.0	-110.0
-7.3364	16.974	6.9924	1704	1.0	138100.0	52810.0	-150100.0	-361000.0	42280.0	210600.0	-26108.007889292378	60.0	55.0	-120.0
-8.7001	14.976	7.6617	1705	1.0	230700.0	231300.0	-168200.0	-281800.0	64740.0	67170.0	8193.167731897222	15.0	115.0	-110.0
-7.7683	14.017	6.2193	1706	1.0	-66780.0	23350.0	-255100.0	-751600.0	205600.0	-65590.0	-69258.31288391442	80.0	135.0	-50.0
-8.5597	14.578	5.9509	1707	1.0	36430.0	-69200.0	-348900.0	-855400.0	155600.0	-130800.0	-241851.22691993898	60.0	355.0	10.0
-10.644	17.193	4.9564	1708	1.0	296300.0	228000.0	-265600.0	-115200.0	166300.0	-86930.0	-328333.36323978176	60.0	20.0	100.0
-7.5977	12.743	5.6879	1709	1.0	-962300.0	-1258000.0	500500.0	-2667000.0	908100.0	1632000.0	-1115939.616383768	60.0	55.0	-50.0
-9.6099	15.512	5.2279	1710	1.0	576500.0	604300.0	-360200.0	-42630.0	346700.0	-947100.0	-109542.62483984875	20.0	185.0	-40.0
-10.0	14.12	4.7645	1711	1.0	441600.0	108900.0	270700.0	295100.0	48520.0	513700.0	307541.7342871721	80.0	180.0	-20.0
-9.7327	16.572	6.5864	1712	1.0	178100.0	119500.0	-217200.0	-312400.0	85270.0	43070.0	45676.55898508011	30.0	110.0	-160.0
-11.965	15.477	5.7409	1713	1.0	102600.0	92690.0	108800.0	327000.0	-72000.0	31760.0	188827.9586192271	30.0	115.0	-100.0
-10.652	13.598	4.7905	1714	1.0	361300.0	122600.0	150700.0	266400.0	94130.0	14520.0	41156.205018969384	55.0	45.0	-40.0
-12.555	17.87	5.5281	1715	1.0	143100.0	126700.0	-110500.0	129400.0	40150.0	-42850.0	-30545.737654393866	25.0	35.0	-40.0
-11.382	13.148	6.7444	1716	1.0	-132000.0	54500.0	-152500.0	99600.0	-32840.0	-501500.0	-338722.63109841646	10.0	120.0	-120.0
-10.831	13.875	5.3366	1717	1.0	284300.0	96040.0	134900.0	231300.0	83370.0	12640.0	291618.07858180447	25.0	75.0	-140.0
-10.607	16.013	6.8322	1718	1.0	179600.0	121400.0	-253900.0	-266600.0	121300.0	-1293.0	190574.85098717737	65.0	110.0	-70.0
-11.213	13.616	1.3903	1719	1.0	188600.0	-65230.0	75560.0	199700.0	23520.0	45310.0	128652.81420928845	55.0	155.0	-100.0
3.4968	-4.1932	9.3035	1720	1.0	634300.0	444700.0	-721200.0	864700.0	-365500.0	574100.0	412888.59136209026	50.0	180.0	-80.0
4.894	-0.47334	9.0724	1721	1.0	358500.0	-83020.0	466800.0	346200.0	-281600.0	399300.0	214852.16448050577	45.0	10.0	-50.0
3.109	-5.0848	5.038	1722	1.0	222000.0	153500.0	-50690.0	-185700.0	-17860.0	-86890.0	104637.83449178771	45.0	130.0	-110.0
5.1041	-2.1467	5.1353	1723	1.0	444800.0	292600.0	-373400.0	-310900.0	538700.0	-457100.0	85943.04739061263	90.0	310.0	110.0
4.507	-1.9985	5.6333	1724	1.0	206300.0	281800.0	-307300.0	-144300.0	862200.0	-458800.0	-1093036.5704703773	60.0	40.0	100.0
4.9744	-1.3161	8.5456	1725	1.0	349500.0	-27020.0	501600.0	653800.0	-360600.0	127100.0	94843.09677647526	85.0	5.0	-100.0
5.5336	-1.4898	8.4029	1726	1.0	232000.0	-12260.0	343100.0	622300.0	-368100.0	15420.0	-68361.78189885784	40.0	130.0	-160.0
5.7428	-2.4521	4.6907	1727	1.0	329300.0	396700.0	-299000.0	76220.0	336700.0	-397100.0	309920.92702828476	85.0	170.0	100.0
6.085	1.6341	7.4481	1728	1.0	-432100.0	-170500.0	42190.0	274100.0	-325900.0	660300.0	-114134.2585869387	90.0	300.0	-150.0
0.35969	-1.2414	6.0034	1729	1.0	29370.0	6233.0	-230800.0	-485000.0	-140600.0	-1106000.0	41531.87254066137	65.0	145.0	-100.0
6.7657	1.1516	6.3389	1730	1.0	-622300.0	-179900.0	251600.0	414800.0	-409000.0	794000.0	422926.1169481016	40.0	5.0	-50.0
3.7251	-1.8102	7.2917	1731	1.0	-1294000.0	-614000.0	1173000.0	-1483000.0	1257000.0	-732400.0	428051.44866490294	90.0	300.0	-100.0
4.7242	0.14395	8.7224	1732	1.0	264700.0	-18970.0	327600.0	386600.0	-316000.0	466900.0	658930.4827274566	35.0	65.0	-30.0
7.3803	-1.9015	4.8749	1733	1.0	-75060.0	157600.0	33050.0	772000.0	-383500.0	-148700.0	741306.4399584676	80.0	315.0	-160.0
1.7082	0.28133	7.129	1734	1.0	-3808000.0	-4056000.0	4549000.0	-6967000.0	2599000.0	3173000.0	-9262628.05319052	40.0	5.0	-60.0
4.5247	-0.2474	5.2945	1735	1.0	-3292000.0	-2683000.0	848800.0	-2280000.0	-398300.0	2964000.0	-4617702.72055844	45.0	115.0	-110.0
1.4621	-2.382	6.0841	1736	1.0	209800.0	9700.0	-200100.0	-630800.0	-176200.0	-770800.0	-29340.083734911343	50.0	40.0	-140.0
1.9761	-4.0784	5.1578	1737	1.0	218200.0	98090.0	-37660.0	-293100.0	-57850.0	-233500.0	-78370.99581850208	50.0	155.0	-90.0
4.6216	-1.7989	8.5255	1738	1.0	469700.0	50520.0	660500.0	977500.0	-408800.0	12510.0	701380.2562244588	60.0	155.0	-110.0
7.1355	-2.023	6.8094	1739	1.0	-53070.0	91610.0	98090.0	610700.0	-352100.0	-13120.0	404697.9064814042	55.0	160.0	-60.0
3.0793	-0.81798	5.9607	1740	1.0	1039000.0	548600.0	533300.0	-1247000.0	1695000.0	-403800.0	-11112.594582448131	55.0	170.0	-70.0
5.7038	-0.5447	9.2952	1741	1.0	259000.0	-94940.0	333800.0	280100.0	-268300.0	338500.0	-22273.788655584358	65.0	120.0	-110.0
4.8027	-2.0959	6.4013	1742	1.0	49770.0	185200.0	-158900.0	-605700.0	721200.0	-223100.0	297257.05848666	60.0	150.0	20.0
6.7792	1.0155	7.581	1743	1.0	-278900.0	-89580.0	116600.0	302800.0	-302300.0	526600.0	226488.3927306607	75.0	335.0	-140.0
2.0219	-1.9152	6.8379	1744	1.0	210400.0	50460.0	-418900.0	-1073000.0	-112700.0	-1515000.0	238254.54829254205	65.0	120.0	-110.0
3.7577	-1.2322	8.6752	1745	1.0	761700.0	69450.0	1191000.0	1060000.0	-383100.0	693700.0	964976.9492166499	80.0	120.0	160.0
-1.5321	4.3824	6.0778	1746	1.0	-33250.0	152600.0	1811000.0	-3575000.0	3763000.0	381700.0	-3275068.8709130343	5.0	340.0	-40.0
2.3591	4.4483	5.2831	1747	1.0	-497400.0	-566000.0	-572000.0	-1738000.0	-25280.0	337300.0	-1601180.046569164	60.0	345.0	-60.0
-4.8327	1.3774	9.2944	1748	1.0	-341900.0	-577200.0	269700.0	-1268000.0	222700.0	348800.0	-365425.8409234535	70.0	95.0	-70.0
-0.68055	-1.0569	4.6873	1749	1.0	161500.0	120400.0	-11920.0	-171500.0	-51380.0	-703600.0	337679.50171134865	70.0	100.0	-80.0
