n	x1	x2	x3	t	s11	s12	s13	s22	s23	s33	cfs	dip	stk	rk
647	-0.1411858790314959	5.496226604184108	1.8981523811778855	1.0	373600.0	176400.0	776200.0	219800.0	504900.0	-148600.0	262272.68945358787	80.0	200.0	90.0
648	3.986606864895765	5.939133747413296	5.376384513289837	1.0	136800.0	-77050.0	-642200.0	56020.0	-58380.0	1475000.0	-246546.53365443347	55.0	90.0	-160.0
649	2.75056514286462	2.3916144242620465	2.5664451610932804	1.0	-755200.0	-470300.0	-159000.0	-440600.0	176400.0	642800.0	-1119981.7731352127	70.0	135.0	-70.0
650	5.484799469694866	0.2370754401111171	3.151188494280601	1.0	-475600.0	-245500.0	533600.0	-484200.0	526300.0	1163000.0	-1148431.2264677652	70.0	150.0	-80.0
651	5.298254525777813	4.397906987505016	3.185508200382813	1.0	913900.0	448000.0	-711500.0	-905200.0	912900.0	-254200.0	-339662.67709500616	35.0	50.0	-150.0
652	-0.2511808341229971	4.13664110094149	2.815465868772929	1.0	-391600.0	-499000.0	941900.0	-20810.0	811900.0	2048000.0	-90535.52369500475	55.0	165.0	-40.0
653	5.114558907547989	3.825057989678686	3.8164353340603374	1.0	272900.0	-52630.0	-173600.0	687900.0	434500.0	918800.0	42227.3782173674	65.0	125.0	-90.0
654	3.4547775508576835	3.611188268193979	0.2570454992069089	1.0	-942800.0	-733700.0	633800.0	-218400.0	452700.0	2292000.0	-1578743.1178795223	65.0	110.0	-60.0
655	3.048770359380958	2.0413916211394625	2.5522143097209726	1.0	1263000.0	731900.0	-519900.0	733400.0	-364900.0	274400.0	1518573.1310266112	65.0	140.0	-60.0
656	-1.7802831202036729	6.349598566001234	5.406901509101468	1.0	-806300.0	-279800.0	371600.0	-174500.0	622400.0	1245000.0	-1166438.03426539	60.0	110.0	-80.0
657	-2.833052670432144	10.825678229102516	1.6971522328649284	1.0	-13860000.0	-15060000.0	7266000.0	-15180000.0	4154000.0	29700000.0	-1781121.9720559362	25.0	125.0	-100.0
658	-1.689848247276088	10.481266913585037	3.6525563773420338	1.0	-190000.0	125700.0	-143200.0	596600.0	-205300.0	-509400.0	402571.885823081	50.0	150.0	-80.0
659	0.2000621849806093	7.77987549225709	1.277520209104942	1.0	77560.0	-387500.0	77160.0	-1226000.0	778900.0	-753100.0	-947959.1868533368	70.0	290.0	-150.0
660	-2.1362751544632195	9.183945344053836	3.883157328994057	1.0	-981800.0	-582500.0	-396100.0	-1187000.0	-507200.0	-825600.0	-1295249.5851334413	85.0	170.0	100.0
661	0.011014445879423	8.193755520397023	2.667972798861028	1.0	-754800.0	-332400.0	204600.0	-2568000.0	1625000.0	-3774000.0	-897513.4640872665	60.0	10.0	-110.0
662	-1.3184247913620697	8.88477477334609	3.561595842524749	1.0	864400.0	668300.0	-573300.0	396200.0	164300.0	-674000.0	-296082.9389506075	70.0	245.0	-20.0
663	-2.9212189125686727	8.70759361006389	4.8005148610938	1.0	-1147000.0	-373100.0	394100.0	-1066000.0	812300.0	-3184000.0	-231667.90471227234	55.0	120.0	-90.0
664	-3.6957529996178247	5.703204097368994	5.2813677859793335	1.0	-2187000.0	-2092000.0	1809000.0	-4630000.0	1920000.0	1550000.0	-4346389.251526749	25.0	15.0	-50.0
665	-0.2316680469404074	7.950509532088745	3.0376236770177867	1.0	460600.0	580100.0	1382000.0	1256000.0	1029000.0	-26220.0	132916.32639272322	70.0	35.0	10.0
666	-1.175975156999786	8.313625185929153	2.342825849439439	1.0	184400.0	449800.0	-436200.0	-288500.0	612000.0	-2022000.0	475663.5074927843	35.0	145.0	-80.0
667	-1.927515030928865	7.140570026431219	2.889512556988383	1.0	-59620.0	516200.0	-1119000.0	959000.0	-1164000.0	-665200.0	-1828482.8822639221	30.0	80.0	-160.0
668	2.886732589235697	4.6580317116563865	3.089862810720859	1.0	661400.0	353100.0	120400.0	1283000.0	-1108000.0	4204000.0	-130607.02728995727	55.0	95.0	-60.0
669	-3.166712485124727	10.656397475791932	3.481701797194467	1.0	-899100.0	-1585000.0	-199900.0	-3372000.0	871100.0	3395000.0	-522425.63897937536	25.0	130.0	-120.0
670	3.508388340248373	7.259512811918639	2.615358840618076	1.0	239800.0	528100.0	-236200.0	-77820.0	334900.0	-1929000.0	-584440.4721011232	55.0	40.0	-20.0
671	-1.6786537430845725	9.356397572730472	3.7104354375940343	1.0	-60990.0	-366000.0	175400.0	-667200.0	214800.0	-80930.0	-537323.4821540914	50.0	155.0	-70.0
672	-2.440502178174001	6.978184753997626	4.193572172505239	1.0	-666700.0	-510500.0	280500.0	-1918000.0	1075000.0	-2539000.0	-2253971.3879168252	30.0	85.0	30.0
673	-1.307104845983087	7.4964355384409505	3.883322588862821	1.0	1620000.0	-678300.0	1201000.0	2227000.0	-2456000.0	9662000.0	-1513880.2131384814	65.0	135.0	-100.0
674	-1.8600507432140008	8.313026706633568	5.07867287594914	1.0	-2705000.0	-2365000.0	1640000.0	-4349000.0	1386000.0	1275000.0	-5390687.725069859	70.0	5.0	0.0
675	-2.9499337620221344	10.012999186774024	1.2121796088898045	1.0	-1855000.0	-1398000.0	1077000.0	-4705000.0	2153000.0	-3595000.0	-1727090.6202332005	55.0	110.0	-160.0
676	-0.5231775405664654	13.126125998598903	3.661550892754432	1.0	-202200.0	102400.0	-288800.0	718100.0	-866200.0	-2380.0	-121095.34898065712	60.0	110.0	-130.0
677	-2.467212380154377	6.544339793298725	4.553248886909686	1.0	152000.0	-212600.0	194900.0	-483900.0	383700.0	135500.0	-90693.608747675	40.0	155.0	-120.0
678	-5.001378183182998	10.620538062859326	5.535629132650827	1.0	2046000.0	-107300.0	2356000.0	1636000.0	-119600.0	10600000.0	2359337.523028598	35.0	120.0	-130.0
679	-3.2384279795796824	8.642497564693143	2.689076292884287	1.0	-542100.0	59170.0	473100.0	-651200.0	842900.0	-1970000.0	132293.67084284278	65.0	350.0	-80.0
680	0.8582264616353409	6.538302433214225	2.3644882702723	1.0	387600.0	-16590.0	544100.0	1187000.0	-1479000.0	1895000.0	-151491.1027807002	10.0	115.0	-130.0
681	-0.6249834632677268	6.966759988393227	1.9434018065248857	1.0	-1686000.0	-2095000.0	155600.0	-2307000.0	-894500.0	2724000.0	-2211940.3281782493	25.0	140.0	-80.0
682	-6.080489896206576	12.335149012235458	1.6998472406456189	1.0	-301600.0	-236000.0	-955700.0	127600.0	-1106000.0	1377000.0	1198454.987361324	45.0	280.0	-160.0
683	-5.762440152028392	9.87571563054515	3.371155391956633	1.0	37650.0	-235300.0	-209500.0	28280.0	-93460.0	141500.0	-225338.35710340526	50.0	140.0	-120.0
684	-4.823349671784919	12.381684544285465	2.1022918355739777	1.0	714900.0	-41450.0	220700.0	745900.0	-349300.0	124600.0	581839.2817450544	70.0	140.0	-100.0
685	-3.610925122057578	8.657723446136899	2.140000726589364	1.0	-214800.0	-64780.0	-249900.0	102600.0	93900.0	-854400.0	39538.15991986188	60.0	90.0	-100.0
686	-3.630711525717628	9.6859687668847	1.0977852079920336	1.0	193000.0	-85030.0	619600.0	556200.0	-1034000.0	1096000.0	-409830.95146713516	75.0	80.0	-80.0
687	-6.008794491583542	13.430579562412138	0.8782487397790496	1.0	-170800.0	-92720.0	-70900.0	413800.0	-788900.0	185000.0	-329648.3779552132	50.0	135.0	-120.0
688	-4.553626953857875	12.070469946743168	2.2465598607430204	1.0	-106600.0	-227300.0	-280700.0	112400.0	-179300.0	81200.0	-458806.1062152179	85.0	315.0	-80.0
689	-6.17066768942311	11.055601632911426	1.9318376315313688	1.0	-201000.0	-306500.0	-101700.0	-385400.0	180800.0	-205100.0	-204003.93935769156	10.0	45.0	10.0
690	-6.032919833349615	14.72560292510999	4.790717300801175	1.0	229500.0	-171200.0	-26270.0	234200.0	-197400.0	180400.0	-164738.4180865367	45.0	100.0	-160.0
691	-6.535640683135567	11.804199817644935	3.4061990372876543	1.0	-58430.0	-155000.0	-70040.0	-579200.0	246200.0	432200.0	-165521.5074949617	20.0	70.0	-50.0
692	-3.169282456307272	14.578784775811796	1.7776351003131452	1.0	432500.0	-482.2	-109000.0	362700.0	-380.4	469000.0	205341.2508985914	60.0	150.0	-100.0
693	-2.519065616403151	13.170706071364478	2.9300096743973367	1.0	258200.0	90790.0	12450.0	292000.0	162800.0	-46450.0	359207.61377270403	60.0	115.0	-120.0
694	-7.793240520472209	11.596913550945926	1.2698109127783237	1.0	338700.0	39240.0	236900.0	-63130.0	402300.0	49390.0	293443.77218900854	65.0	110.0	-150.0
695	-6.27385402351139	13.702207842013742	5.771844321028018	1.0	157300.0	-211400.0	38440.0	178100.0	-38960.0	130100.0	-70121.7747153214	60.0	155.0	-60.0
696	-5.310822811952255	12.220765762721696	2.405601320432785	1.0	-101600.0	-148000.0	-177100.0	-940500.0	188400.0	-3048.0	-375941.1266662825	45.0	115.0	-120.0
697	-7.268535961435666	10.43979142405531	5.374424573155308	1.0	157700.0	149000.0	-312600.0	260000.0	14800.0	-231200.0	115905.76193320265	80.0	180.0	70.0
698	-5.43714555289255	13.992737521335735	1.6837081746434044	1.0	965500.0	325600.0	407700.0	712800.0	81070.0	227800.0	1081458.5919048574	60.0	145.0	-50.0
699	-5.108528678531193	12.3530306993776	3.853327748561168	1.0	-1591000.0	-2294000.0	1073000.0	-2909000.0	599700.0	3290000.0	-4583270.749479769	55.0	140.0	-110.0
700	-5.824416574031279	12.035091120081132	2.334387292262212	1.0	134000.0	114200.0	26760.0	-25120.0	210800.0	-840100.0	103199.24796770466	35.0	70.0	-110.0
701	-4.336212873863567	13.626991437512071	2.7392869823102077	1.0	184700.0	-99120.0	-213900.0	101100.0	-69580.0	69090.0	-145895.36737432983	15.0	155.0	-90.0
702	-4.9260214456875095	14.386607154114785	3.7126038074190086	1.0	258400.0	8749.0	217100.0	486400.0	83430.0	723400.0	189989.17466216668	45.0	30.0	-60.0
703	-4.8686890675544685	9.626748110966789	6.20480935449424	1.0	76420.0	-130000.0	190600.0	-175800.0	336700.0	604700.0	-51070.86501488887	45.0	145.0	-80.0
704	-5.711013852558224	13.640344210094376	4.954137791937315	1.0	-807600.0	150300.0	595800.0	-1732000.0	1536000.0	-5150000.0	646477.550112502	55.0	125.0	-130.0
705	-4.3371591058320185	12.002798576852308	5.489451175387049	1.0	-197500.0	-203600.0	-44060.0	-687000.0	261900.0	117100.0	-83728.32604072604	30.0	110.0	-130.0
706	-5.764828720935943	13.465131352237067	3.328926453634114	1.0	-221000.0	-115300.0	78000.0	-980600.0	372000.0	-630600.0	-441551.2279413984	65.0	165.0	-20.0
707	-7.0821205467760455	11.053490399219948	6.665848294503419	1.0	-216600.0	-221800.0	-61040.0	-26300.0	146200.0	528700.0	-452434.83544265234	65.0	150.0	-70.0
708	-8.093085103319106	16.935478991089504	1.922238442913472	1.0	-2005000.0	-1967000.0	1025000.0	-3232000.0	1032000.0	2374000.0	-1171384.84191038	75.0	70.0	-170.0
709	-11.910218562760384	16.506238909841098	3.022720465848585	1.0	-1046000.0	-1330000.0	254900.0	-1606000.0	167500.0	1796000.0	200294.0133510154	25.0	45.0	-40.0
710	-12.04747309718712	18.14566234571831	4.011476794998979	1.0	134400.0	21970.0	35820.0	249900.0	-52830.0	31170.0	206016.82014298486	60.0	185.0	-50.0
711	-8.766909938905457	19.165599774460244	1.8578872533803343	1.0	153900.0	105000.0	-95820.0	197600.0	12690.0	-52350.0	-32063.643101302427	15.0	20.0	-90.0
712	-11.395230338385526	17.330443644266527	2.74837362440081	1.0	301800.0	201400.0	-174200.0	128400.0	223700.0	40780.0	270480.9498864434	10.0	140.0	-120.0
713	-8.669882226171307	17.240474650133073	2.7974764480625582	1.0	82710.0	45870.0	6923.0	292200.0	-68630.0	12220.0	64409.0659836856	90.0	270.0	-100.0
714	-9.904127605894782	16.444541371621472	6.162466904387402	1.0	484000.0	169300.0	-357000.0	246500.0	107200.0	711600.0	248306.54884236204	70.0	150.0	-80.0
715	-11.14888254909834	17.784219253403393	1.2634053103275942	1.0	183300.0	115000.0	-237000.0	-371900.0	129200.0	9656.0	210048.8345882689	65.0	95.0	-150.0
716	-12.21081207548271	18.42031888071053	3.0505992497422514	1.0	81420.0	42940.0	-70980.0	327800.0	-41030.0	19220.0	6711.71635848302	30.0	105.0	140.0
717	-12.112608367810012	14.93844817187064	2.197936545464238	1.0	129300.0	76300.0	-66390.0	206400.0	4461.0	-9802.0	108141.96009969112	90.0	280.0	60.0
718	-10.18001779576216	15.34397699230166	5.227107140316705	1.0	166200.0	-16480.0	59880.0	213900.0	-6406.0	45120.0	119632.99687156154	20.0	150.0	-75.0
719	-10.720350048935268	19.05181179845398	1.6649200538251323	1.0	-664600.0	-630400.0	207900.0	-520700.0	-54090.0	1382000.0	-1242774.0418643649	75.0	110.0	-90.0
720	-9.799117553978794	17.638798021346744	0.2155900636850806	1.0	136700.0	120300.0	-88150.0	311000.0	6235.0	-30300.0	316895.2908816528	60.0	125.0	-140.0
721	-10.194157190218592	17.48714470830478	1.866863068613854	1.0	382300.0	93940.0	-49420.0	470700.0	-18260.0	-19930.0	285605.0649754796	55.0	50.0	-60.0
722	-11.085585081745917	19.95268328647465	1.433646333450774	1.0	-147800.0	-11960.0	-12190.0	352400.0	-86590.0	-22480.0	-128053.75058608703	30.0	95.0	-130.0
723	-10.353828285741049	17.53533844944267	1.1553345517887237	1.0	148500.0	90390.0	-74610.0	239900.0	43010.0	17380.0	-62567.99676237316	30.0	165.0	50.0
724	-9.516977984423082	18.148674986467334	2.522294104011819	1.0	-224.7	33870.0	-83590.0	382000.0	-61430.0	8865.0	253525.28504220495	75.0	340.0	-100.0
725	-8.205158757229439	17.042715548682473	0.6126560348556418	1.0	120600.0	50750.0	-228900.0	48710.0	201600.0	310600.0	438998.0196931155	15.0	10.0	50.0
726	-7.458954532202493	20.115014932296283	3.2901946910650115	1.0	256200.0	78710.0	-98890.0	450100.0	-94520.0	-112600.0	327651.3553313741	60.0	45.0	-60.0
727	-10.877904052076264	18.397187253588413	1.0798121073530913	1.0	191000.0	97270.0	-43400.0	-32920.0	161200.0	84060.0	-96595.05302279143	75.0	315.0	150.0
728	-11.727088885819246	18.967026546587377	4.094260203990337	1.0	141900.0	69600.0	-75400.0	340500.0	-14250.0	3210.0	169950.49786742206	70.0	105.0	-80.0
729	-11.540770451521064	16.21730206356699	2.044148083809475	1.0	150600.0	107000.0	-106000.0	126600.0	54330.0	-8422.0	157484.24801061893	65.0	80.0	-150.0
730	-8.295864386962396	16.399147008852506	3.534186602057697	1.0	88850.0	-15540.0	32440.0	254600.0	-54040.0	74040.0	105548.84890471143	80.0	150.0	-50.0
731	-8.579231924861288	19.82276370508569	2.6117932994579784	1.0	369000.0	223800.0	-382700.0	85320.0	140200.0	320500.0	-371385.85201557033	20.0	15.0	-150.0
732	-11.044617786250097	13.17492414170631	1.3461776538950931	1.0	212100.0	136900.0	-91370.0	70030.0	158700.0	47480.0	192189.50255049067	85.0	170.0	100.0
733	-7.948499594481087	17.86912941272356	4.746350042704187	1.0	203800.0	-68830.0	84000.0	195600.0	34500.0	43440.0	-15622.279818241965	45.0	20.0	90.0
734	5.776771538900055	3.421041830820544	4.473083985196265	1.0	174900.0	37310.0	-134600.0	-250100.0	259100.0	328500.0	-195790.65953941148	70.0	10.0	-60.0
735	4.18961997477655	0.915810456748966	3.271995189866983	1.0	-915100.0	-572300.0	714000.0	77150.0	187400.0	1938000.0	559577.7633017125	75.0	35.0	15.0
736	5.711547805881795	0.7172391205670269	0.6006314528988083	1.0	169500.0	-796300.0	-283700.0	-1584000.0	1335000.0	1609000.0	710837.2935008989	90.0	65.0	-160.0
737	3.009929826050642	1.5132530735111045	4.444198634173152	1.0	492200.0	64080.0	-573000.0	-408900.0	-343900.0	118600.0	-581438.7377671889	30.0	130.0	-100.0
738	4.278422599568923	3.0053826498531864	7.256070279805388	1.0	1254000.0	-703300.0	434300.0	-1400000.0	588500.0	3908000.0	908569.2869710622	45.0	100.0	-50.0
739	4.691176017854356	2.151603866246236	2.899951041527622	1.0	-483700.0	-464300.0	-347100.0	-267800.0	-369600.0	734100.0	-914567.4583354031	70.0	90.0	-170.0
740	5.860676313828838	3.026349788485878	5.732627951709365	1.0	-5518000.0	-5141000.0	1830000.0	-5028000.0	758900.0	9332000.0	3094603.133070161	15.0	100.0	-130.0
741	3.064991583315253	0.953857867703381	3.7434884202584415	1.0	-953100.0	-532500.0	207500.0	-28410.0	-149600.0	1320000.0	-807518.6303119819	55.0	155.0	-100.0
742	6.135432036241536	1.2951813042019218	4.574293481378861	1.0	-186500.0	-368400.0	437600.0	-369700.0	1202000.0	2050000.0	2147286.9857943985	70.0	155.0	100.0
743	3.9055518604542514	1.693680094983903	3.156624656407089	1.0	-1063000.0	-408000.0	729300.0	794000.0	-832200.0	1364000.0	156229.73374076147	35.0	315.0	-110.0
744	3.18455457905625	5.243399068708261	0.6921811715795024	1.0	-1278000.0	-1263000.0	-52820.0	-1530000.0	814200.0	1290000.0	-1781652.6428183825	90.0	340.0	-30.0
745	3.5117000203143744	1.8292592026681296	3.840982989320632	1.0	1735000.0	1271000.0	-112200.0	1650000.0	-1771000.0	770300.0	1377657.5016114318	30.0	110.0	-20.0
746	7.181671646541003	0.3479763467614111	2.580611239200021	1.0	-2137000.0	-2501000.0	1628000.0	-2876000.0	177500.0	5856000.0	-3200351.2379684686	40.0	150.0	-120.0
747	4.602446627469635	0.1483774881057361	4.0489575443906185	1.0	188800.0	128700.0	618000.0	2311000.0	-1218000.0	2026000.0	2664969.8086350835	50.0	60.0	10.0
748	7.010317846356266	2.47973904805692	4.653540711884076	1.0	1722000.0	600700.0	-981400.0	1223000.0	1361000.0	1041000.0	1333072.866915223	30.0	175.0	-40.0
749	8.559834571610027	-0.0297288258590681	2.2292963067530405	1.0	-546100.0	-274200.0	833800.0	393000.0	-110600.0	1331000.0	-483094.78363710374	50.0	105.0	-120.0
750	4.544280737230731	1.8364033893311995	4.560404476416312	1.0	477400.0	122400.0	528600.0	976700.0	-434100.0	363900.0	499785.029454253	30.0	170.0	-60.0
751	3.997026896659559	0.0527731655904176	1.077458291971614	1.0	-2039000.0	-1261000.0	880100.0	-216000.0	-796400.0	1663000.0	-2073305.7412331235	50.0	115.0	-70.0
752	5.307510675685107	1.2343439054248035	2.747510158969029	1.0	-208600.0	-439300.0	-370900.0	-636400.0	149600.0	304000.0	-640209.1837988684	60.0	115.0	-90.0
753	2.437646435423683	0.4628407063735987	4.310145794419605	1.0	-2075000.0	-3312000.0	742600.0	-5914000.0	1509000.0	5776000.0	-7653575.187066627	55.0	165.0	-70.0
754	5.08758251041629	3.9819336226054913	3.0824801491866425	1.0	56430.0	88600.0	800800.0	107400.0	1543000.0	1567000.0	-634216.8266102835	65.0	115.0	-60.0
755	3.8009453279132743	3.04894983022588	3.8548986205114586	1.0	-620900.0	-726000.0	961000.0	-265800.0	655700.0	2726000.0	-1368006.7241785047	55.0	135.0	-110.0
756	4.757783187181031	0.5158648597531796	1.1209994408922148	1.0	-1212000.0	-194600.0	-280000.0	851700.0	-3483.0	1340000.0	-106101.39791151651	70.0	295.0	-160.0
757	5.444998743768898	0.1410775730580981	4.242641368365515	1.0	-117200.0	-505500.0	-661500.0	-1129000.0	-43540.0	341700.0	-1269745.6888440044	55.0	155.0	-100.0
758	4.105680000829577	3.160120179097641	6.29750264571222	1.0	-3110000.0	-2392000.0	1541000.0	-2058000.0	138100.0	4122000.0	69489.15579943988	25.0	125.0	-150.0
759	5.7393808706180005	1.1724643609033638	2.1464269831191976	1.0	-864800.0	-807900.0	-346600.0	-713500.0	-330400.0	1075000.0	-1383119.1872922347	75.0	120.0	-150.0
760	-0.6105838105424052	6.241604742006839	2.0731033095161675	1.0	-1651000.0	-2684000.0	307500.0	-5759000.0	2167000.0	2872000.0	-3284518.350599414	75.0	95.0	-180.0
761	0.6059882286821944	7.366424756772956	2.974133790099885	1.0	81820.0	-192200.0	-813600.0	141400.0	-408300.0	2099000.0	875428.1345054224	90.0	275.0	90.0
762	-0.1221123871222202	7.299164701335315	2.3766790797411748	1.0	289500.0	377400.0	71630.0	-557800.0	842500.0	-1444000.0	479003.3804572011	40.0	140.0	-40.0
763	-0.3136093408148034	7.889981410246121	3.678483721140671	1.0	-168400.0	-112300.0	-775900.0	903700.0	-1712000.0	887600.0	-1349544.0287388589	30.0	90.0	-110.0
764	-0.3129599532112916	8.973884672141768	5.032906223578182	1.0	-2005000.0	-1090000.0	379900.0	-1518000.0	1257000.0	-3530000.0	-1209968.634682618	55.0	120.0	-110.0
765	0.2017856762377432	5.848460059711633	4.018758161041868	1.0	-1410000.0	-1652000.0	12340.0	-2103000.0	201600.0	-776000.0	-1506069.3973278506	25.0	160.0	-70.0
766	-0.4584377621855437	8.809384541189308	6.036978985473743	1.0	-5595000.0	-8334000.0	1666000.0	-13070000.0	-257700.0	8722000.0	-338818.49139066145	75.0	70.0	-50.0
767	0.6852480137089458	6.287732789501003	1.275626922554593	1.0	-1449000.0	-1604000.0	-310600.0	-1857000.0	-222700.0	-898700.0	-1468563.872826461	30.0	335.0	-80.0
768	-2.0917563815725666	6.800929407270512	1.7773618092782295	1.0	213000.0	-2340.0	-971900.0	-311100.0	-1059000.0	404200.0	-1304000.65448149	40.0	160.0	-80.0
769	1.0734721300540797	9.192271046680547	5.645889756598617	1.0	-285800.0	-86530.0	153800.0	28130.0	-337500.0	1936000.0	-296792.53033216955	55.0	60.0	-60.0
770	0.733307229716562	4.358254190593492	3.972669496901912	1.0	-1178000.0	-1080000.0	-178800.0	-857900.0	-46810.0	1402.0	-1592839.3465701719	70.0	120.0	-80.0
771	-0.6755501213218242	6.539409996467348	2.846571120042364	1.0	649500.0	-176400.0	-803700.0	532500.0	-1340000.0	1385000.0	1205263.3126082823	90.0	270.0	70.0
772	2.9765428402649894	8.002046691519526	5.27603520985329	1.0	610900.0	61730.0	-1125000.0	1315000.0	-988200.0	3734000.0	885845.3858327589	50.0	320.0	-120.0
773	-0.2971773169253023	5.718208370541536	3.2056265298630877	1.0	-934600.0	-558500.0	-77470.0	-371800.0	61600.0	256000.0	-475009.5116370062	35.0	130.0	-140.0
774	1.2270037105015377	7.25740461876508	2.366348052622556	1.0	1010000.0	68370.0	-1066000.0	1341000.0	-10380.0	3181000.0	331785.9293205575	35.0	150.0	-100.0
